order_id,ship_date,ship_mode,customer_id,postal_code,date_id,delais_livraison
CA-2018-163125,2018-10-11,second class,MB-17305,77573,383,2
CA-2017-160304,2017-01-07,standard class,BM-11575,20877,914,5
CA-2018-101728,2018-08-23,standard class,SC-20575,60653,872,4
CA-2018-114055,2018-12-29,second class,MH-18115,35810,42,4
CA-2018-143245,2018-12-06,standard class,AD-10180,6824,71,5
US-2015-138828,2015-09-03,first class,KD-16345,10009,871,1
CA-2018-143651,2018-03-30,standard class,FM-14215,98103,522,5
CA-2016-106978,2016-10-04,standard class,ZC-21910,80013,604,6
CA-2018-150931,2018-01-13,standard class,DP-13390,35401,915,7
CA-2015-157147,2015-01-18,standard class,BD-11605,94109,232,5
CA-2016-156482,2016-02-13,standard class,IL-15100,19805,442,7
CA-2018-106782,2018-12-27,standard class,LP-17095,47905,164,6
CA-2017-151372,2017-09-06,first class,JH-15985,90278,141,1
CA-2015-102085,2015-10-09,standard class,JD-16015,98115,682,5
CA-2018-107125,2018-12-02,standard class,BD-11320,90045,284,5
CA-2017-125815,2017-11-01,second class,DL-13330,10009,74,4
CA-2016-144190,2016-06-13,standard class,NC-18415,48073,891,4
CA-2018-117926,2018-12-12,second class,AS-10225,94109,132,4
CA-2016-153906,2016-03-20,standard class,MS-17980,10009,162,4
CA-2015-160262,2015-06-13,second class,TS-21205,89031,4,4
CA-2016-127607,2016-03-26,standard class,JK-15730,75007,247,6
CA-2017-166226,2017-11-22,standard class,TC-21535,90008,833,4
CA-2015-156587,2015-03-08,first class,AB-10015,98103,916,1
CA-2017-141180,2017-05-19,second class,DP-13000,33311,576,4
CA-2016-109708,2016-05-28,second class,CY-12745,38401,543,3
CA-2016-122406,2016-08-05,second class,BE-11455,2908,895,3
US-2017-153815,2017-11-09,first class,KL-16555,32216,45,3
CA-2016-165050,2016-12-09,first class,AH-10210,10024,174,2
US-2017-131114,2017-12-13,second class,RW-19630,60610,10,4
CA-2015-160066,2015-11-22,standard class,AH-10075,92646,812,6
CA-2017-109925,2017-11-10,second class,IM-15070,92105,45,4
CA-2016-160696,2016-09-10,standard class,CK-12760,37211,595,4
CA-2015-125171,2015-09-03,same day,AG-10390,10009,917,0
CA-2017-149279,2017-04-28,standard class,CL-12700,80906,357,4
CA-2018-107321,2018-09-04,standard class,AW-10930,94110,436,4
CA-2016-153038,2016-12-25,standard class,RB-19645,38109,605,7
CA-2018-155824,2018-03-15,standard class,KS-16300,27604,368,5
CA-2017-129238,2017-02-04,standard class,SC-20050,90045,918,4
CA-2018-159688,2018-05-12,standard class,AB-10060,90004,818,5
CA-2017-136126,2017-05-24,same day,EH-14125,23602,919,0
CA-2017-155033,2017-10-12,standard class,CC-12475,90032,784,5
CA-2015-156006,2015-05-02,second class,TM-21010,39212,920,2
CA-2016-102876,2016-09-14,standard class,LR-17035,19134,843,7
US-2018-139647,2018-05-13,first class,TS-21370,85023,845,2
US-2018-160465,2018-07-26,standard class,SW-20350,44105,203,5
CA-2015-127558,2015-11-18,first class,SS-20410,90008,556,3
CA-2018-136511,2018-03-25,second class,MZ-17515,10011,632,2
CA-2017-133795,2017-12-24,standard class,JE-15475,92037,93,6
US-2018-130953,2018-08-03,standard class,RF-19735,73120,482,5
CA-2015-151792,2015-09-07,second class,CV-12295,60653,871,5
CA-2018-139304,2018-02-02,standard class,VG-21790,94109,921,4
CA-2017-155166,2018-01-02,standard class,BB-11545,8360,409,7
CA-2015-169803,2015-04-12,standard class,SC-20260,98115,264,6
CA-2018-141719,2018-11-21,second class,EG-13900,60540,613,4
CA-2016-136469,2016-07-12,first class,TS-21370,19805,565,1
CA-2017-158694,2017-11-13,second class,AI-10855,90036,276,3
US-2015-104759,2015-04-04,standard class,DD-13570,60610,601,4
US-2018-120607,2018-05-19,same day,JC-15775,30318,198,0
CA-2016-141243,2016-01-08,second class,AH-10465,75217,828,5
CA-2016-162166,2016-09-11,first class,NM-18520,92553,922,3
CA-2016-136798,2016-05-12,standard class,DL-12925,55407,547,4
CA-2018-122196,2018-09-24,first class,CA-12265,19805,496,2
CA-2018-142090,2018-12-07,standard class,SC-20380,27217,270,7
CA-2018-160934,2018-01-19,standard class,TT-21460,90008,692,4
CA-2015-124478,2015-08-12,standard class,MA-17560,48183,191,4
CA-2016-145485,2016-11-05,same day,JM-16195,94109,510,0
CA-2015-134572,2015-04-22,second class,SV-20365,77070,923,2
CA-2018-143217,2018-11-17,standard class,CG-12040,53209,281,6
US-2018-133312,2018-11-29,standard class,BD-11500,94122,822,4
US-2016-137533,2016-12-18,same day,JK-15640,44105,605,0
CA-2017-155138,2017-09-12,standard class,JM-15580,28110,129,4
CA-2017-108350,2017-06-09,second class,SC-20230,1852,86,3
CA-2016-109001,2016-03-09,standard class,KN-16390,19120,525,4
CA-2018-132738,2018-08-07,first class,HM-14860,80538,924,3
CA-2018-156720,2019-01-03,standard class,JM-15580,80538,282,4
CA-2016-119102,2016-05-27,standard class,KH-16690,2895,237,4
US-2015-140452,2015-12-10,standard class,BK-11260,60610,681,4
CA-2016-141936,2016-08-12,standard class,PN-18775,93309,925,5
CA-2015-158442,2015-03-17,same day,AZ-10750,75217,391,0
CA-2016-167374,2016-03-30,second class,GM-14500,19140,435,4
CA-2016-147102,2016-09-26,standard class,NH-18610,31907,378,7
CA-2018-132213,2018-04-26,first class,PN-18775,37211,926,1
CA-2017-147970,2017-02-02,second class,AB-10150,75220,918,2
CA-2017-150658,2017-11-22,standard class,MS-17365,88220,927,5
CA-2018-125640,2018-07-29,standard class,DD-13570,19134,702,4
CA-2018-154137,2018-11-17,standard class,MT-17815,10009,281,6
CA-2016-127173,2016-10-03,standard class,GM-14500,11572,92,7
CA-2015-149538,2015-04-08,standard class,KB-16585,70506,443,4
CA-2015-160766,2015-09-14,same day,DM-13015,10009,60,0
CA-2018-146626,2019-01-05,standard class,BP-11185,92804,523,7
CA-2016-123330,2016-06-27,standard class,EP-13915,32725,928,6
CA-2018-155607,2018-11-30,standard class,FG-14260,10009,163,4
CA-2017-151323,2017-10-28,standard class,AB-10255,98103,503,5
CA-2016-146696,2016-12-19,standard class,RD-19480,92105,548,5
CA-2018-128335,2018-10-05,standard class,JA-15970,10550,304,6
CA-2016-154886,2016-11-12,standard class,SW-20455,94109,535,4
CA-2017-111213,2017-04-05,standard class,FP-14320,10009,142,4
CA-2018-161333,2018-02-07,standard class,JL-15835,90045,46,5
CA-2018-128734,2018-12-31,standard class,JL-15175,85224,131,7
CA-2018-169929,2018-09-28,first class,LS-17200,59601,114,3
US-2015-121566,2015-07-06,standard class,CS-11860,10011,406,6
CA-2016-156146,2016-10-30,second class,AG-10495,85345,572,4
CA-2017-115378,2017-11-23,second class,AJ-10945,48180,833,5
CA-2016-161627,2016-07-11,standard class,SJ-20215,91104,316,5
CA-2015-121006,2015-11-16,standard class,SC-20020,48640,756,6
CA-2017-122903,2017-05-29,second class,LA-16780,48205,929,2
CA-2018-106432,2018-10-24,standard class,CA-12265,76706,13,5
CA-2017-148908,2017-11-08,first class,JH-15985,94109,641,3
CA-2017-123015,2017-12-30,standard class,AJ-10795,10024,409,4
US-2016-120502,2016-04-19,standard class,BT-11395,90036,567,6
CA-2018-108749,2018-09-15,first class,DJ-13510,2895,570,3
CA-2018-163335,2018-09-27,first class,AG-10675,31907,788,3
CA-2016-115567,2016-09-18,standard class,ZC-21910,47201,930,5
US-2018-136679,2018-11-18,standard class,XP-21865,77506,196,4
CA-2015-101560,2015-12-01,second class,CS-12250,29203,594,3
CA-2017-103982,2017-03-08,standard class,AA-10315,78664,740,5
CA-2016-142454,2016-08-19,standard class,RE-19450,94601,668,4
CA-2016-102016,2016-09-18,standard class,TM-21010,13021,712,6
CA-2016-130876,2016-05-16,second class,AZ-10750,10024,696,4
CA-2017-145898,2017-09-26,same day,CM-12445,92374,145,0
CA-2018-134635,2018-04-17,second class,NS-18640,90049,5,2
CA-2018-167080,2018-06-14,standard class,LC-16930,10011,157,4
CA-2018-145653,2018-09-01,same day,CA-12775,48205,868,0
CA-2018-117401,2018-05-22,second class,PP-18955,65807,700,4
CA-2017-119865,2017-06-26,standard class,AS-10090,10011,931,5
US-2015-147648,2015-12-01,standard class,LS-16975,94109,461,5
CA-2018-124436,2018-03-22,second class,SA-20830,93727,423,3
CA-2018-131037,2018-08-23,first class,TM-21490,94110,932,1
CA-2017-111143,2017-11-22,first class,TT-21265,46203,210,3
CA-2015-166744,2015-09-24,standard class,DN-13690,21044,239,4
CA-2017-116561,2017-09-17,standard class,EB-14110,95123,195,6
CA-2017-110730,2017-09-26,second class,CM-11815,98115,807,3
CA-2018-146367,2018-08-08,standard class,HM-14860,75007,924,4
CA-2017-156265,2017-08-04,second class,BF-11020,90032,933,2
US-2016-168914,2016-05-27,standard class,JE-15745,60423,934,6
US-2018-110989,2018-11-05,second class,EJ-14155,98105,103,2
CA-2016-106215,2016-04-21,standard class,BN-11470,19143,326,5
US-2017-169369,2017-12-18,standard class,EC-14050,31907,841,6
CA-2016-132318,2016-11-02,first class,TT-21220,23464,536,3
US-2015-131982,2015-03-11,second class,NP-18685,98198,916,4
CA-2016-125185,2016-03-07,second class,AH-10195,18018,525,2
CA-2017-130078,2017-08-14,standard class,CC-12145,73120,500,6
US-2018-114034,2018-01-08,standard class,DL-13315,91730,935,5
CA-2018-158722,2018-10-26,standard class,MA-17560,19120,143,6
CA-2015-105165,2015-09-10,first class,SZ-20035,77036,468,3
CA-2018-147452,2018-10-03,first class,CS-11845,98103,936,3
US-2018-114657,2018-11-21,standard class,MH-18115,10701,585,5
CA-2018-144484,2018-09-11,same day,CB-12025,94110,713,0
US-2017-158309,2017-11-29,first class,PA-19060,33142,416,3
CA-2018-147333,2018-12-20,standard class,KL-16555,72701,774,6
CA-2015-159681,2015-12-13,standard class,PO-18850,23464,937,6
US-2018-104094,2018-09-11,standard class,AG-10675,53209,171,4
CA-2016-105158,2016-09-10,standard class,SP-20860,55901,880,5
CA-2015-133424,2015-04-04,standard class,Dl-13600,98105,711,5
CA-2018-105991,2018-05-06,first class,LH-17020,80027,938,1
US-2018-136784,2018-05-05,standard class,AD-10180,94122,465,5
CA-2018-151218,2018-06-23,first class,PJ-19015,33180,250,3
CA-2016-111073,2016-12-30,standard class,MC-18100,44256,169,4
CA-2018-144883,2018-08-19,standard class,BO-11350,55113,939,4
CA-2018-142174,2018-03-09,standard class,DP-13000,77041,134,5
CA-2018-108791,2018-07-31,standard class,TM-21490,10701,940,4
CA-2017-106656,2017-09-26,first class,DV-13045,92037,807,3
CA-2017-113831,2017-06-03,standard class,AH-10690,22153,161,4
US-2015-139500,2015-11-20,standard class,AB-10165,62521,812,4
US-2015-166310,2015-09-23,first class,JS-15940,75043,125,2
US-2017-168410,2017-02-26,standard class,BV-11245,11572,725,5
CA-2017-123414,2017-08-27,standard class,SU-20665,27834,941,6
US-2018-162558,2018-10-05,first class,Dp-13240,37918,227,3
CA-2016-119508,2016-12-09,standard class,TZ-21580,90712,689,5
CA-2016-152681,2016-01-22,standard class,SC-20260,1841,148,5
CA-2015-130813,2015-01-08,second class,LS-17230,90049,942,2
CA-2016-120320,2016-03-09,standard class,MV-18190,77036,525,4
CA-2017-111941,2017-12-28,second class,BD-11620,10035,501,3
CA-2017-123120,2017-09-08,standard class,CV-12295,10011,814,4
CA-2015-103331,2015-09-01,standard class,KB-16315,19711,64,6
CA-2016-169278,2016-05-25,standard class,ME-18010,98105,934,4
CA-2018-111577,2018-10-21,standard class,AJ-10780,85254,441,5
CA-2016-146486,2016-11-14,second class,DV-13465,11572,551,5
US-2015-168501,2015-11-27,standard class,JK-15325,75220,780,6
CA-2018-108539,2018-03-23,second class,SC-20725,90045,620,2
US-2018-103814,2018-12-16,standard class,LH-16900,60068,25,7
CA-2017-123932,2017-09-12,standard class,YC-21895,75217,36,6
US-2017-101616,2017-09-06,first class,CY-12745,71203,265,3
CA-2015-113768,2015-05-19,standard class,AH-10030,90004,8,6
CA-2017-138037,2017-10-03,standard class,AR-10540,94109,263,4
CA-2015-150490,2015-08-11,standard class,SS-20590,94122,59,6
US-2018-126060,2018-04-18,standard class,DW-13585,28314,289,4
CA-2017-122017,2018-01-02,standard class,CD-11920,67212,670,4
CA-2015-123477,2015-01-21,second class,DW-13195,97477,943,3
CA-2017-107790,2017-11-24,standard class,EH-13990,77041,53,4
CA-2018-158071,2018-06-15,standard class,BD-11320,98103,157,5
CA-2018-147403,2018-09-13,first class,KH-16630,44312,15,3
US-2018-136721,2018-04-12,standard class,NH-18610,48237,836,4
CA-2016-118738,2016-10-30,standard class,AG-10495,77041,944,6
CA-2018-134152,2018-05-31,standard class,RP-19855,98103,738,4
CA-2015-125542,2015-12-07,first class,NB-18655,19134,22,2
CA-2017-136021,2017-08-18,standard class,JM-15580,90045,945,4
CA-2017-149195,2017-09-07,second class,DM-13525,77070,141,2
CA-2018-161410,2018-07-03,standard class,CC-12220,19143,274,7
CA-2018-152786,2018-03-17,standard class,GA-14725,72756,752,5
CA-2018-164707,2018-02-21,second class,CV-12805,90045,946,3
CA-2018-163874,2018-11-12,second class,NC-18535,98105,395,2
US-2015-123183,2015-11-25,standard class,GR-14560,19805,62,6
US-2017-147340,2017-09-24,same day,EB-13750,94110,380,0
CA-2017-163202,2017-10-02,standard class,BM-11650,43130,947,5
CA-2018-132262,2018-09-23,first class,ML-18265,98103,240,2
CA-2018-123043,2018-08-29,standard class,AH-10195,10024,948,5
US-2017-143280,2017-02-26,standard class,TZ-21580,90045,623,4
CA-2018-108854,2018-12-14,standard class,DM-13345,94109,132,6
CA-2018-166856,2018-09-22,standard class,TS-21505,88101,48,4
CA-2017-153157,2017-09-14,first class,TB-21625,67212,195,3
US-2018-125647,2018-09-28,standard class,LC-16870,60653,330,5
CA-2015-132542,2015-10-08,second class,AM-10360,68104,155,2
CA-2016-110877,2016-10-26,first class,JE-15715,77041,826,3
US-2017-151827,2017-04-02,second class,CS-11950,19134,949,2
US-2017-163258,2018-01-02,standard class,PF-19225,90045,670,4
CA-2018-103009,2018-11-05,second class,PJ-18835,40475,103,2
US-2018-120649,2018-01-26,standard class,JF-15490,6708,140,6
CA-2017-153598,2017-12-06,first class,NM-18520,90045,222,3
CA-2015-136861,2015-09-07,first class,PR-18880,33710,648,2
CA-2018-117422,2018-10-25,standard class,FC-14245,44107,509,4
CA-2018-129707,2018-04-29,standard class,LH-16750,85224,926,4
CA-2016-160171,2016-10-24,standard class,RM-19675,90008,266,5
CA-2015-103317,2015-07-08,first class,DM-13525,32137,211,3
US-2018-153633,2018-11-18,second class,TC-21295,33458,27,5
CA-2018-155929,2018-09-13,standard class,AI-10855,85301,362,4
CA-2016-148712,2016-04-23,standard class,JM-15535,10035,690,6
CA-2017-128307,2017-07-29,standard class,BE-11335,77041,160,4
US-2017-127425,2017-08-31,standard class,DR-12880,10035,308,5
US-2015-119081,2015-09-19,standard class,TA-21385,66062,216,7
US-2018-108700,2018-05-23,standard class,PJ-18835,61107,198,4
CA-2018-160962,2018-05-02,standard class,MC-17605,19143,950,4
CA-2018-130631,2019-01-02,standard class,BS-11755,98026,523,4
CA-2018-116680,2018-09-06,second class,PK-19075,94122,431,2
US-2015-107405,2015-03-25,standard class,TS-21205,28806,951,4
CA-2018-101574,2018-10-04,standard class,BD-11725,90032,327,6
CA-2015-146591,2015-01-20,first class,TS-21340,85254,952,1
CA-2015-132451,2015-09-27,first class,KF-16285,92105,579,1
CA-2017-158547,2017-06-04,standard class,JM-16195,45011,161,5
CA-2018-116946,2018-12-23,standard class,TS-21505,80134,411,4
CA-2018-169691,2018-06-18,first class,Dp-13240,55369,110,3
CA-2015-101770,2015-04-04,standard class,KB-16240,33180,601,4
CA-2018-105487,2018-10-14,standard class,CS-12250,92105,953,6
CA-2015-107573,2015-12-17,standard class,PB-19150,33178,367,5
CA-2016-156608,2016-10-29,standard class,MT-18070,78207,944,5
CA-2018-134495,2018-04-04,second class,BF-11020,32216,631,3
CA-2015-105249,2015-11-28,same day,DH-13675,94122,594,0
CA-2016-113523,2016-09-08,standard class,SC-20440,19140,341,4
CA-2018-117821,2018-06-16,standard class,HG-15025,43302,417,4
CA-2018-164378,2018-07-18,second class,MM-18055,10024,573,3
CA-2018-127782,2018-11-06,standard class,TH-21115,19140,765,4
US-2017-162026,2017-10-08,same day,JE-15745,90036,655,0
CA-2017-150000,2017-04-14,standard class,PG-18820,30080,113,6
US-2018-152569,2018-05-20,standard class,JD-16015,60653,296,5
CA-2016-103177,2016-06-01,first class,EN-13780,10009,954,2
CA-2018-117667,2018-12-09,standard class,MS-17980,19134,675,5
CA-2017-110982,2017-06-07,first class,CK-12205,95051,346,2
CA-2018-154501,2018-05-05,standard class,EA-14035,90008,465,5
CA-2018-166933,2018-04-28,standard class,MG-17890,93101,469,4
CA-2016-142055,2016-05-10,first class,AB-10255,10009,547,2
CA-2016-137106,2016-04-04,standard class,SC-20260,32216,955,4
CA-2018-136609,2018-08-11,standard class,TB-21355,75104,542,5
US-2017-167472,2017-06-07,first class,CK-12595,72209,86,1
CA-2016-120551,2016-04-20,standard class,SS-20590,68701,567,7
US-2018-150595,2018-05-26,standard class,LE-16810,60653,956,4
CA-2018-151008,2018-09-08,first class,JM-16195,84020,171,1
CA-2015-159800,2015-12-01,first class,SG-20470,94109,594,3
US-2015-159618,2015-11-16,standard class,DB-12970,77036,634,4
CA-2016-125066,2016-12-18,standard class,KD-16495,39212,548,4
US-2016-114741,2016-12-10,standard class,IL-15100,89031,335,4
CA-2018-133263,2018-04-02,second class,JE-15610,30318,149,2
CA-2018-157966,2018-03-13,same day,SU-20665,60610,588,0
CA-2015-151162,2015-12-09,standard class,EA-14035,43229,22,4
CA-2017-136686,2017-12-16,standard class,RF-19840,91104,841,4
CA-2018-137498,2018-09-14,second class,LC-17050,90004,362,5
CA-2018-163818,2018-10-08,standard class,PS-18970,20735,957,4
CA-2017-161158,2017-05-13,standard class,PS-18970,10024,158,4
CA-2015-116673,2015-12-19,second class,JO-15280,92037,448,4
CA-2018-105333,2018-12-04,standard class,VP-21730,10011,270,4
CA-2016-149993,2016-03-20,first class,GA-14725,93534,446,1
CA-2017-115224,2017-12-11,second class,DB-13615,94110,377,3
CA-2015-164742,2015-10-18,second class,ML-17395,8701,246,5
US-2018-108014,2018-11-25,standard class,JH-15430,44105,95,6
CA-2018-160325,2018-09-24,same day,BP-11095,1841,788,0
CA-2016-159779,2016-09-29,standard class,SB-20185,3301,471,4
CA-2018-151176,2018-02-20,standard class,SV-20785,21215,683,7
CA-2015-108903,2015-10-03,same day,DO-13435,43229,611,0
CA-2017-117919,2017-08-29,second class,TB-21355,77041,225,2
CA-2017-134516,2017-09-25,standard class,FM-14215,27405,781,5
CA-2018-105193,2018-03-31,standard class,JL-15835,10024,522,6
CA-2016-145828,2016-10-07,first class,MB-17305,45231,288,2
CA-2017-158001,2017-08-27,standard class,JP-15460,10035,729,4
CA-2018-125745,2018-07-04,standard class,DV-13045,38109,127,4
US-2017-124163,2017-09-30,standard class,SC-20695,54601,403,5
CA-2017-121748,2017-10-28,second class,VW-21775,90032,958,4
CA-2015-126683,2015-10-01,second class,PP-18955,98115,347,2
CA-2018-148810,2018-07-01,standard class,DR-12880,33180,274,5
CA-2015-127614,2015-02-15,standard class,NF-18385,23320,959,4
CA-2017-101742,2017-09-28,second class,CR-12580,10009,807,5
CA-2016-134943,2016-12-06,first class,SU-20665,48104,849,1
CA-2018-123022,2018-09-08,standard class,SC-20050,91941,960,5
CA-2015-147900,2015-09-28,standard class,JK-15640,44107,776,5
CA-2018-106355,2018-04-05,first class,AT-10435,6450,389,3
CA-2017-127985,2017-04-05,second class,DB-12910,31907,142,4
CA-2016-166604,2016-05-20,second class,AH-10690,30076,961,5
CA-2018-127117,2018-04-19,standard class,HM-14860,7960,289,5
CA-2016-104241,2016-01-09,standard class,AG-10495,22304,962,5
CA-2018-168179,2018-11-07,standard class,JB-16000,84106,765,5
CA-2018-142342,2018-07-19,second class,AJ-10795,92307,885,2
CA-2018-109099,2018-10-11,standard class,MM-18280,10009,733,5
US-2015-134187,2015-11-11,standard class,TH-21235,90805,100,7
CA-2017-145261,2017-12-21,first class,AH-10120,97301,93,3
CA-2017-108875,2017-10-01,standard class,CL-12700,80013,380,7
CA-2017-141957,2017-07-21,same day,JG-15310,43055,568,0
CA-2017-142405,2017-06-15,standard class,SE-20110,98103,636,4
CA-2016-141012,2016-06-11,second class,TG-21640,83201,891,2
CA-2018-127922,2018-11-03,standard class,SH-19975,75081,761,7
CA-2017-146318,2017-01-27,standard class,MC-17275,98105,88,5
CA-2015-135993,2015-06-02,standard class,PJ-18835,98115,963,5
CA-2015-126802,2016-01-05,standard class,ZC-21910,60610,228,7
CA-2017-143924,2017-08-03,standard class,SC-20680,49423,964,6
CA-2017-141551,2017-09-30,standard class,BP-11230,74012,380,6
CA-2015-164315,2015-04-08,standard class,RD-19585,30605,965,6
US-2016-138093,2016-12-16,standard class,KM-16225,21215,799,6
CA-2017-126165,2017-05-07,second class,AH-10465,94109,394,2
CA-2018-126123,2018-10-18,standard class,AG-10765,60623,486,4
CA-2017-143441,2017-11-05,same day,EB-14170,78041,641,0
CA-2018-148320,2018-11-08,standard class,PG-18895,94109,103,5
CA-2017-125661,2017-11-26,first class,CA-12055,44105,324,2
US-2015-123519,2015-12-21,standard class,SS-20875,43302,546,7
CA-2015-155593,2015-11-08,standard class,RP-19390,6824,837,5
CA-2018-136000,2018-09-25,second class,SC-20440,10009,496,3
US-2016-160857,2016-05-15,standard class,NW-18400,10024,547,7
CA-2018-115805,2018-07-31,same day,KW-16435,60653,600,0
US-2015-143707,2015-03-05,standard class,HR-14770,10035,52,4
CA-2018-116939,2018-09-29,standard class,AG-10900,23223,114,4
CA-2016-124107,2016-10-12,second class,BM-11650,48104,644,3
CA-2018-126550,2018-04-02,second class,RD-19720,47905,966,4
CA-2016-138674,2016-11-17,first class,KB-16585,97477,629,3
CA-2017-165820,2017-09-30,standard class,DW-13585,94109,145,4
CA-2018-117324,2018-12-13,standard class,JP-15520,53711,132,5
CA-2018-143574,2018-07-02,first class,DR-12880,6460,351,3
US-2018-147886,2018-03-31,first class,DH-13075,94533,524,3
CA-2017-113733,2017-12-12,standard class,LH-16900,27834,377,4
CA-2015-145800,2015-06-05,standard class,SS-20410,60089,967,6
CA-2017-125850,2017-01-28,standard class,FP-14320,92037,88,6
CA-2016-150749,2016-04-03,second class,AS-10240,22153,846,5
CA-2016-149300,2016-11-23,first class,BH-11710,33012,7,1
US-2017-111528,2017-12-30,same day,JP-16135,90032,847,0
CA-2018-158169,2018-08-15,first class,JM-16195,92630,703,3
US-2015-126340,2015-11-14,standard class,EB-13870,96003,968,6
CA-2017-149685,2017-10-15,standard class,PM-19135,78207,655,7
CA-2018-126396,2018-09-12,second class,AR-10345,77070,743,4
CA-2016-154900,2016-03-01,standard class,SS-20875,1453,969,5
CA-2017-117408,2017-09-06,standard class,TP-21130,76706,970,6
CA-2017-142398,2017-04-16,standard class,BP-11290,90036,344,4
CA-2017-105277,2017-12-08,standard class,LM-17065,13021,363,4
CA-2017-112060,2017-12-09,standard class,KT-16465,94109,363,5
CA-2015-105270,2015-11-18,standard class,AP-10915,90008,773,7
CA-2016-155586,2016-12-16,second class,XP-21865,95928,627,4
CA-2018-141117,2018-10-08,standard class,JK-16090,97477,227,6
CA-2018-115070,2018-04-14,second class,MG-18205,32216,260,4
CA-2018-140186,2018-10-02,first class,PG-18820,93309,304,3
CA-2015-124856,2015-10-03,second class,LD-17005,10011,347,4
CA-2015-123225,2015-07-14,first class,MN-17935,79907,320,3
CA-2016-163440,2016-03-24,first class,RD-19900,91360,166,2
US-2018-106796,2018-05-19,standard class,JP-16135,45503,515,7
CA-2018-113873,2018-11-19,standard class,KE-16420,75220,27,6
CA-2017-149783,2017-09-07,second class,DL-13315,37918,814,3
US-2016-163279,2016-03-26,standard class,JD-16150,92037,166,4
CA-2016-150196,2016-07-03,first class,SR-20740,10024,647,1
US-2016-106495,2016-06-17,first class,AC-10450,33614,827,2
CA-2015-124730,2015-11-26,same day,LS-17245,13501,461,0
CA-2018-117632,2018-05-18,standard class,CS-12175,94122,515,6
CA-2015-115056,2015-05-02,same day,AR-10510,43229,971,0
CA-2018-161067,2018-09-06,second class,KB-16405,10035,960,3
CA-2016-111206,2016-07-22,standard class,RF-19735,92105,972,4
CA-2017-142895,2017-07-26,standard class,BP-11290,28027,568,5
CA-2016-101868,2016-06-16,standard class,MJ-17740,33178,891,7
CA-2018-133207,2018-12-03,standard class,DO-13645,90036,284,6
CA-2016-132948,2016-04-03,standard class,MV-17485,98115,973,7
CA-2016-134992,2016-09-26,second class,MG-17875,22204,297,4
CA-2016-126725,2016-11-21,standard class,BS-11665,92105,873,4
CA-2016-121783,2016-11-14,standard class,PO-19180,55113,87,4
US-2015-138835,2015-09-14,standard class,DA-13450,23464,974,4
CA-2016-112214,2016-08-11,standard class,AH-10690,75220,975,6
CA-2016-157434,2016-05-04,second class,JK-15640,19120,976,5
CA-2017-101525,2017-05-04,second class,CM-12235,72209,673,3
US-2015-117968,2015-08-07,second class,RS-19420,6450,59,2
CA-2017-158211,2017-01-08,standard class,BP-11185,19143,977,4
CA-2018-133095,2018-06-04,same day,EH-14005,72401,334,0
CA-2016-130554,2016-04-09,first class,FM-14290,19140,905,2
CA-2015-152443,2015-05-26,standard class,FG-14260,1841,737,5
CA-2017-133319,2017-09-11,standard class,MV-17485,10011,141,6
CA-2017-133935,2017-09-22,standard class,JW-15220,92105,23,4
US-2015-109456,2015-10-17,same day,LS-17245,94110,978,1
CA-2016-147879,2016-05-12,standard class,CC-12220,42301,721,5
CA-2017-166625,2017-04-17,first class,JM-15580,21215,133,3
CA-2017-146157,2017-11-26,standard class,RD-19720,60610,731,5
CA-2018-159954,2018-09-14,standard class,SS-20410,30318,15,4
CA-2018-100825,2018-09-14,standard class,KD-16495,90036,362,5
CA-2015-168305,2015-11-08,standard class,PL-18925,90049,244,7
CA-2017-167682,2017-04-09,standard class,ZD-21925,47374,979,6
CA-2018-108000,2018-01-16,standard class,LS-16945,94110,512,4
CA-2016-146465,2016-11-24,standard class,PB-18805,94122,256,4
CA-2017-159639,2017-12-02,standard class,PC-18745,7090,492,5
US-2018-153948,2018-11-06,same day,FM-14290,94122,33,0
US-2017-113985,2017-12-07,standard class,KD-16495,95123,424,5
CA-2015-120432,2015-08-26,second class,DW-13585,42301,744,2
US-2016-126977,2016-09-23,standard class,PF-19120,10035,12,6
CA-2018-146458,2018-11-22,second class,RB-19435,22153,95,3
CA-2015-114314,2015-10-15,standard class,DB-13555,72701,762,4
US-2018-169551,2018-07-09,first class,RL-19615,19120,370,2
CA-2017-103107,2017-07-04,same day,RB-19465,98103,878,0
CA-2018-122077,2018-05-25,standard class,JF-15295,75023,198,6
CA-2018-112431,2018-10-14,second class,RW-19690,90049,607,2
CA-2017-151092,2017-08-13,standard class,VG-21790,90032,783,7
CA-2015-104178,2015-08-29,standard class,JM-15265,90036,43,4
CA-2016-115924,2016-09-18,second class,BE-11455,50315,504,4
CA-2018-161046,2018-03-05,same day,CB-12535,38671,817,0
US-2018-141698,2018-04-21,standard class,SD-20485,77041,5,6
CA-2017-127138,2017-03-15,second class,DK-13225,94109,243,3
CA-2015-140732,2015-11-13,second class,MA-17560,90004,773,2
CA-2018-119011,2018-08-25,standard class,LR-17035,94109,558,5
CA-2017-166912,2017-01-17,first class,BE-11335,10009,706,2
CA-2015-141726,2015-07-22,first class,CC-12145,92105,736,2
CA-2016-143980,2016-12-29,standard class,JK-15640,10011,656,4
CA-2017-135636,2017-10-13,standard class,DB-13615,28205,655,5
CA-2018-102155,2018-07-17,standard class,RR-19525,66212,904,4
